image, pbr, normal_p, opacity_in, neus_rgb, neus_depth, eikonal
0.008337840437889099, 0.717904269695282, 0.0, 0.0, 0.0, 0.0, 5.006715297698975
0.008145919069647789, 0.7164199948310852, 0.0, 0.0, 0.0, 0.0, 5.006715297698975
0.005598811432719231, 0.7272252440452576, 0.0, 0.0, 0.0, 0.0, 5.006715297698975
0.004318458028137684, 0.7435598373413086, 0.0, 0.0, 0.0, 0.0, 5.006715297698975
0.005993003025650978, 0.7292968034744263, 0.0, 0.0, 0.0, 0.0, 5.006715297698975
0.006261407397687435, 0.7338484525680542, 0.0, 0.0, 0.0, 0.0, 5.006715297698975
0.007521877530962229, 0.7146678566932678, 0.0, 0.0, 0.0, 0.0, 5.006715297698975
0.0036565279588103294, 0.7502084970474243, 0.0, 0.0, 0.0, 0.0, 5.006715297698975
0.0033238939940929413, 0.7516129612922668, 0.0, 0.0, 0.0, 0.0, 5.006715297698975
0.006736213341355324, 0.7205336093902588, 0.0, 0.0, 0.0, 0.0, 5.006715297698975
0.003807484172284603, 0.7492477297782898, 0.0, 0.0, 0.0, 0.0, 5.006715297698975
0.004796146415174007, 0.7386279702186584, 0.0, 0.0, 0.0, 0.0, 5.006715297698975
0.0066027045249938965, 0.7201145887374878, 0.0, 0.0, 0.0, 0.0, 5.006715297698975
0.003852918278425932, 0.7474940419197083, 0.0, 0.0, 0.0, 0.0, 5.006715297698975
0.004136450123041868, 0.7461308240890503, 0.0, 0.0, 0.0, 0.0, 5.006715297698975
0.003936401102691889, 0.7483798265457153, 0.0, 0.0, 0.0, 0.0, 5.006715297698975
0.004891975782811642, 0.7325043678283691, 0.0, 0.0, 0.0, 0.0, 5.006715297698975
0.006496960762888193, 0.7210067510604858, 0.0, 0.0, 0.0, 0.0, 5.006715297698975
0.006886632181704044, 0.723589301109314, 0.0, 0.0, 0.0, 0.0, 5.006715297698975
0.004893065895885229, 0.7386268377304077, 0.0, 0.0, 0.0, 0.0, 5.006715297698975
0.005381397902965546, 0.7237212657928467, 0.0, 0.0, 0.0, 0.0, 5.006715297698975
0.007783710025250912, 0.7162182927131653, 0.0, 0.0, 0.0, 0.0, 5.006715297698975
0.006408223416656256, 0.7160234451293945, 0.0, 0.0, 0.0, 0.0, 5.006715297698975
0.003650668542832136, 0.7236331105232239, 0.0, 0.0, 0.0, 0.0, 5.006715297698975
0.0060800653882324696, 0.7206465005874634, 0.0, 0.0, 0.0, 0.0, 5.006715297698975
0.004148360341787338, 0.7442452311515808, 0.0, 0.0, 0.0, 0.0, 5.006715297698975
0.0056213503703475, 0.7248364686965942, 0.0, 0.0, 0.0, 0.0, 5.006715297698975
0.003449296811595559, 0.7519738078117371, 0.0, 0.0, 0.0, 0.0, 5.006715297698975
0.004109027795493603, 0.7447539567947388, 0.0, 0.0, 0.0, 0.0, 5.006715297698975
0.00456247478723526, 0.7455421090126038, 0.0, 0.0, 0.0, 0.0, 5.006715297698975
0.004655518569052219, 0.7368618249893188, 0.0, 0.0, 0.0, 0.0, 5.006715297698975
0.00562520744279027, 0.7250202894210815, 0.0, 0.0, 0.0, 0.0, 5.006715297698975
0.0046190787106752396, 0.7381708025932312, 0.0, 0.0, 0.0, 0.0, 5.006715297698975
0.005132196005433798, 0.7206465005874634, 0.0, 0.0, 0.0, 0.0, 5.006715297698975
0.007528409361839294, 0.7179040908813477, 0.0, 0.0, 0.0, 0.0, 5.006715297698975
0.0051923892460763454, 0.7245429158210754, 0.0, 0.0, 0.0, 0.0, 5.006715297698975
0.004900284111499786, 0.7359895706176758, 0.0, 0.0, 0.0, 0.0, 5.006715297698975
0.008302776142954826, 0.7134007215499878, 0.0, 0.0, 0.0, 0.0, 5.006715297698975
0.0063990941271185875, 0.714307963848114, 0.0, 0.0, 0.0, 0.0, 5.006715297698975
0.004921755753457546, 0.7210071682929993, 0.0, 0.0, 0.0, 0.0, 5.006715297698975
0.00584909413009882, 0.7201146483421326, 0.0, 0.0, 0.0, 0.0, 5.006715297698975
0.004677912220358849, 0.7372395992279053, 0.0, 0.0, 0.0, 0.0, 5.006715297698975
0.003722051391378045, 0.7460554242134094, 0.0, 0.0, 0.0, 0.0, 5.006715297698975
0.003709285520017147, 0.7435495257377625, 0.0, 0.0, 0.0, 0.0, 5.006715297698975
0.005119803361594677, 0.7232508063316345, 0.0, 0.0, 0.0, 0.0, 5.006715297698975
0.0035194307565689087, 0.7441791296005249, 0.0, 0.0, 0.0, 0.0, 5.006715297698975
0.004090985283255577, 0.7429967522621155, 0.0, 0.0, 0.0, 0.0, 5.006715297698975
0.005524348467588425, 0.7146657705307007, 0.0, 0.0, 0.0, 0.0, 5.006715297698975
0.007176706567406654, 0.7177087068557739, 0.0, 0.0, 0.0, 0.0, 5.006715297698975
0.0030938261188566685, 0.7516122460365295, 0.0, 0.0, 0.0, 0.0, 5.006715297698975
0.004487776197493076, 0.7352912425994873, 0.0, 0.0, 0.0, 0.0, 5.006715297698975
0.0036151285748928785, 0.744245171546936, 0.0, 0.0, 0.0, 0.0, 5.006715297698975
0.005344463046640158, 0.7240509986877441, 0.0, 0.0, 0.0, 0.0, 5.006715297698975
0.003598875366151333, 0.746356725692749, 0.0, 0.0, 0.0, 0.0, 5.006715297698975
0.005803370848298073, 0.7234950661659241, 0.0, 0.0, 0.0, 0.0, 5.006715297698975
0.005653307773172855, 0.7210065722465515, 0.0, 0.0, 0.0, 0.0, 5.006715297698975
0.0036588734947144985, 0.7488824725151062, 0.0, 0.0, 0.0, 0.0, 5.006715297698975
0.008023279719054699, 0.7203851342201233, 0.0, 0.0, 0.0, 0.0, 5.006715297698975
0.003893965855240822, 0.7431204319000244, 0.0, 0.0, 0.0, 0.0, 5.006715297698975
0.005892484448850155, 0.7262223362922668, 0.0, 0.0, 0.0, 0.0, 5.006715297698975
0.00480653066188097, 0.7341833114624023, 0.0, 0.0, 0.0, 0.0, 5.006715297698975
0.005057682283222675, 0.7296367883682251, 0.0, 0.0, 0.0, 0.0, 5.006715297698975
0.004153907299041748, 0.7381747961044312, 0.0, 0.0, 0.0, 0.0, 5.006715297698975
0.004892547614872456, 0.7108516097068787, 0.0, 0.0, 0.0, 0.0, 5.006715297698975
0.004490699619054794, 0.7348302006721497, 0.0, 0.0, 0.0, 0.0, 5.006715297698975
0.003509830217808485, 0.75020831823349, 0.0, 0.0, 0.0, 0.0, 5.006715297698975
0.004564453847706318, 0.7325038313865662, 0.0, 0.0, 0.0, 0.0, 5.006715297698975
0.005275454372167587, 0.7290919423103333, 0.0, 0.0, 0.0, 0.0, 5.006715297698975
0.005096595734357834, 0.7317310571670532, 0.0, 0.0, 0.0, 0.0, 5.006715297698975
0.0045569706708192825, 0.7380002737045288, 0.0, 0.0, 0.0, 0.0, 5.006715297698975
0.007596449926495552, 0.7127994298934937, 0.0, 0.0, 0.0, 0.0, 5.006715297698975
0.0041931308805942535, 0.7447517514228821, 0.0, 0.0, 0.0, 0.0, 5.006715297698975
0.004540751688182354, 0.7378232479095459, 0.0, 0.0, 0.0, 0.0, 5.006715297698975
0.0060997772961854935, 0.7176975011825562, 0.0, 0.0, 0.0, 0.0, 5.006715297698975
0.0052527496591210365, 0.7067126631736755, 0.0, 0.0, 0.0, 0.0, 5.006715297698975
0.0039011118933558464, 0.7418398261070251, 0.0, 0.0, 0.0, 0.0, 5.006715297698975
0.004747617058455944, 0.7386281490325928, 0.0, 0.0, 0.0, 0.0, 5.006715297698975
0.003417996922507882, 0.7519716024398804, 0.0, 0.0, 0.0, 0.0, 5.006715297698975
0.005317717790603638, 0.7248364686965942, 0.0, 0.0, 0.0, 0.0, 5.006715297698975
0.006450610235333443, 0.7205754518508911, 0.0, 0.0, 0.0, 0.0, 5.006715297698975
0.004013553727418184, 0.7473300099372864, 0.0, 0.0, 0.0, 0.0, 5.006715297698975
0.0051741572096943855, 0.7307795286178589, 0.0, 0.0, 0.0, 0.0, 5.006715297698975
0.0038276775740087032, 0.7492504119873047, 0.0, 0.0, 0.0, 0.0, 5.006715297698975
0.007850518450140953, 0.7168579697608948, 0.0, 0.0, 0.0, 0.0, 5.006715297698975
0.007709071040153503, 0.7190322875976562, 0.0, 0.0, 0.0, 0.0, 5.006715297698975
0.004235175438225269, 0.7406400442123413, 0.0, 0.0, 0.0, 0.0, 5.006715297698975
0.00368835823610425, 0.7491310834884644, 0.0, 0.0, 0.0, 0.0, 5.006715297698975
0.003955753054469824, 0.7465565204620361, 0.0, 0.0, 0.0, 0.0, 5.006715297698975
0.003625900251790881, 0.7503631114959717, 0.0, 0.0, 0.0, 0.0, 5.006715297698975
0.007675493136048317, 0.7140188813209534, 0.0, 0.0, 0.0, 0.0, 5.006715297698975
0.008355388417840004, 0.720816969871521, 0.0, 0.0, 0.0, 0.0, 5.006715297698975
0.00398686109110713, 0.7411885261535645, 0.0, 0.0, 0.0, 0.0, 5.006715297698975
0.005051605403423309, 0.7369272708892822, 0.0, 0.0, 0.0, 0.0, 5.006715297698975
0.006091635208576918, 0.7338485717773438, 0.0, 0.0, 0.0, 0.0, 5.006715297698975
0.006211771629750729, 0.7227847576141357, 0.0, 0.0, 0.0, 0.0, 5.006715297698975
0.0035962769761681557, 0.7461321949958801, 0.0, 0.0, 0.0, 0.0, 5.006715297698975
0.005472313612699509, 0.7317913770675659, 0.0, 0.0, 0.0, 0.0, 5.006715297698975
0.004922044463455677, 0.7297859191894531, 0.0, 0.0, 0.0, 0.0, 5.006715297698975
0.00558221060782671, 0.7224498987197876, 0.0, 0.0, 0.0, 0.0, 5.006715297698975
0.004642913118004799, 0.7309868931770325, 0.0, 0.0, 0.0, 0.0, 5.006715297698975
0.006517346017062664, 0.7196309566497803, 0.0, 0.0, 0.0, 0.0, 5.006715297698975
0.00734593253582716, 0.7146676778793335, 0.0, 0.0, 0.0, 0.0, 5.006715297698975
0.0036534033715724945, 0.74908846616745, 0.0, 0.0, 0.0, 0.0, 5.006715297698975
0.0037757474929094315, 0.7496572732925415, 0.0, 0.0, 0.0, 0.0, 5.006715297698975
0.0036451397463679314, 0.7474954724311829, 0.0, 0.0, 0.0, 0.0, 5.006715297698975
0.00849353801459074, 0.718119204044342, 0.0, 0.0, 0.0, 0.0, 5.006715297698975
0.003966598305851221, 0.7448840141296387, 0.0, 0.0, 0.0, 0.0, 5.006715297698975
0.006918584927916527, 0.7235889434814453, 0.0, 0.0, 0.0, 0.0, 5.006715297698975
0.003468908602371812, 0.7483773231506348, 0.0, 0.0, 0.0, 0.0, 5.006715297698975
0.003886898048222065, 0.7409557104110718, 0.0, 0.0, 0.0, 0.0, 5.006715297698975
0.0036476985551416874, 0.7476575970649719, 0.0, 0.0, 0.0, 0.0, 5.006715297698975
0.0062060728669166565, 0.724326491355896, 0.0, 0.0, 0.0, 0.0, 5.006715297698975
0.003636564128100872, 0.74718177318573, 0.0, 0.0, 0.0, 0.0, 5.006715297698975
0.007175572216510773, 0.7137964963912964, 0.0, 0.0, 0.0, 0.0, 5.006715297698975
0.005761641543358564, 0.7219839096069336, 0.0, 0.0, 0.0, 0.0, 5.006715297698975
0.006188808009028435, 0.7193868160247803, 0.0, 0.0, 0.0, 0.0, 5.006715297698975
0.00566216791048646, 0.7278801798820496, 0.0, 0.0, 0.0, 0.0, 5.006715297698975
0.006546208634972572, 0.7207365036010742, 0.0, 0.0, 0.0, 0.0, 5.006715297698975
0.00549068208783865, 0.7139598727226257, 0.0, 0.0, 0.0, 0.0, 5.006715297698975
0.004226101562380791, 0.7296979427337646, 0.0, 0.0, 0.0, 0.0, 5.006715297698975
0.005239877849817276, 0.7237213253974915, 0.0, 0.0, 0.0, 0.0, 5.006715297698975
0.004831316880881786, 0.7386250495910645, 0.0, 0.0, 0.0, 0.0, 5.006715297698975
0.006102976389229298, 0.7160233855247498, 0.0, 0.0, 0.0, 0.0, 5.006715297698975
0.007452723104506731, 0.7162179946899414, 0.0, 0.0, 0.0, 0.0, 5.006715297698975
0.004902735352516174, 0.741096019744873, 0.0, 0.0, 0.0, 0.0, 5.006715297698975
0.0035470365546643734, 0.7236328721046448, 0.0, 0.0, 0.0, 0.0, 5.006715297698975
0.005499043967574835, 0.7250206470489502, 0.0, 0.0, 0.0, 0.0, 5.006715297698975
0.006175245624035597, 0.7203171253204346, 0.0, 0.0, 0.0, 0.0, 5.006715297698975
0.006367696449160576, 0.7292964458465576, 0.0, 0.0, 0.0, 0.0, 5.006715297698975
0.006707898806780577, 0.7205336689949036, 0.0, 0.0, 0.0, 0.0, 5.006715297698975
0.004514449276030064, 0.7368626594543457, 0.0, 0.0, 0.0, 0.0, 5.006715297698975
0.006123824510723352, 0.7194432020187378, 0.0, 0.0, 0.0, 0.0, 5.006715297698975
0.005145125091075897, 0.7395457029342651, 0.0, 0.0, 0.0, 0.0, 5.006715297698975
0.004936153534799814, 0.7310828566551208, 0.0, 0.0, 0.0, 0.0, 5.006715297698975
0.006242946721613407, 0.7194173336029053, 0.0, 0.0, 0.0, 0.0, 5.006715297698975
0.004112149588763714, 0.7444093227386475, 0.0, 0.0, 0.0, 0.0, 5.006715297698975
0.00591009296476841, 0.7299408316612244, 0.0, 0.0, 0.0, 0.0, 5.006715297698975
0.003315412439405918, 0.7434662580490112, 0.0, 0.0, 0.0, 0.0, 5.006715297698975
0.003567541018128395, 0.7492713332176208, 0.0, 0.0, 0.0, 0.0, 5.006715297698975
0.004234781954437494, 0.7455410957336426, 0.0, 0.0, 0.0, 0.0, 5.006715297698975
0.004625708796083927, 0.7247320413589478, 0.0, 0.0, 0.0, 0.0, 5.006715297698975
0.006072349846363068, 0.7285448312759399, 0.0, 0.0, 0.0, 0.0, 5.006715297698975
0.0044394140131771564, 0.7253304719924927, 0.0, 0.0, 0.0, 0.0, 5.006715297698975
0.004904176574200392, 0.7388344407081604, 0.0, 0.0, 0.0, 0.0, 5.006715297698975
0.0052818115800619125, 0.727224588394165, 0.0, 0.0, 0.0, 0.0, 5.006715297698975
0.00547380605712533, 0.7239121198654175, 0.0, 0.0, 0.0, 0.0, 5.006715297698975
0.0035977461375296116, 0.7503832578659058, 0.0, 0.0, 0.0, 0.0, 5.006715297698975
0.006824818439781666, 0.7150946855545044, 0.0, 0.0, 0.0, 0.0, 5.006715297698975
0.008794043213129044, 0.7164197564125061, 0.0, 0.0, 0.0, 0.0, 5.006715297698975
0.005630300380289555, 0.7271233797073364, 0.0, 0.0, 0.0, 0.0, 5.006715297698975
0.006436769850552082, 0.717545747756958, 0.0, 0.0, 0.0, 0.0, 5.006715297698975
0.0054945796728134155, 0.7292488813400269, 0.0, 0.0, 0.0, 0.0, 5.006715297698975
0.0038953940384089947, 0.7490902543067932, 0.0, 0.0, 0.0, 0.0, 5.006715297698975
0.005145028233528137, 0.7278801202774048, 0.0, 0.0, 0.0, 0.0, 5.006715297698975
0.0034888656809926033, 0.7496592402458191, 0.0, 0.0, 0.0, 0.0, 5.006715297698975
0.005642991047352552, 0.7146658897399902, 0.0, 0.0, 0.0, 0.0, 5.006715297698975
0.005991973914206028, 0.7150946855545044, 0.0, 0.0, 0.0, 0.0, 5.006715297698975
0.003104893025010824, 0.7503908276557922, 0.0, 0.0, 0.0, 0.0, 5.006715297698975
0.0036820080131292343, 0.7418427467346191, 0.0, 0.0, 0.0, 0.0, 5.006715297698975
0.005360860377550125, 0.7224500179290771, 0.0, 0.0, 0.0, 0.0, 5.006715297698975
0.0049588922411203384, 0.7307795286178589, 0.0, 0.0, 0.0, 0.0, 5.006715297698975
0.0034272694028913975, 0.7490886449813843, 0.0, 0.0, 0.0, 0.0, 5.006715297698975
0.003662235802039504, 0.7460564970970154, 0.0, 0.0, 0.0, 0.0, 5.006715297698975
0.0038207981269806623, 0.74118971824646, 0.0, 0.0, 0.0, 0.0, 5.006715297698975
0.0032532229088246822, 0.7236330509185791, 0.0, 0.0, 0.0, 0.0, 5.006715297698975
0.004834414459764957, 0.7271236181259155, 0.0, 0.0, 0.0, 0.0, 5.006715297698975
0.004810704849660397, 0.7292488813400269, 0.0, 0.0, 0.0, 0.0, 5.006715297698975
0.006313329096883535, 0.7201145887374878, 0.0, 0.0, 0.0, 0.0, 5.006715297698975
0.003686324693262577, 0.7463563680648804, 0.0, 0.0, 0.0, 0.0, 5.006715297698975
0.0035804666113108397, 0.7465587854385376, 0.0, 0.0, 0.0, 0.0, 5.006715297698975
0.00484014768153429, 0.7359892129898071, 0.0, 0.0, 0.0, 0.0, 5.006715297698975
0.00766900647431612, 0.7181193232536316, 0.0, 0.0, 0.0, 0.0, 5.006715297698975
0.005641323514282703, 0.7194432020187378, 0.0, 0.0, 0.0, 0.0, 5.006715297698975
0.00810194481164217, 0.7179040312767029, 0.0, 0.0, 0.0, 0.0, 5.006715297698975
0.007743408903479576, 0.7140188813209534, 0.0, 0.0, 0.0, 0.0, 5.006715297698975
0.005607562139630318, 0.7160233855247498, 0.0, 0.0, 0.0, 0.0, 5.006715297698975
0.005466636270284653, 0.7234951853752136, 0.0, 0.0, 0.0, 0.0, 5.006715297698975
0.007916714996099472, 0.720816969871521, 0.0, 0.0, 0.0, 0.0, 5.006715297698975
0.005306883715093136, 0.7299412488937378, 0.0, 0.0, 0.0, 0.0, 5.006715297698975
0.003325024386867881, 0.7471820116043091, 0.0, 0.0, 0.0, 0.0, 5.006715297698975
0.0048775398172438145, 0.7297841310501099, 0.0, 0.0, 0.0, 0.0, 5.006715297698975
0.008105226792395115, 0.7203851938247681, 0.0, 0.0, 0.0, 0.0, 5.006715297698975
0.004321007989346981, 0.738171398639679, 0.0, 0.0, 0.0, 0.0, 5.006715297698975
0.004359888378530741, 0.7388318181037903, 0.0, 0.0, 0.0, 0.0, 5.006715297698975
0.003903243225067854, 0.7444092631340027, 0.0, 0.0, 0.0, 0.0, 5.006715297698975
0.00550219789147377, 0.7206463813781738, 0.0, 0.0, 0.0, 0.0, 5.006715297698975
0.004005670081824064, 0.7435554265975952, 0.0, 0.0, 0.0, 0.0, 5.006715297698975
0.004417939577251673, 0.7352898716926575, 0.0, 0.0, 0.0, 0.0, 5.006715297698975
0.00693749962374568, 0.7137965559959412, 0.0, 0.0, 0.0, 0.0, 5.006715297698975
0.0076677813194692135, 0.7190324068069458, 0.0, 0.0, 0.0, 0.0, 5.006715297698975
0.00335489003919065, 0.7490900754928589, 0.0, 0.0, 0.0, 0.0, 5.006715297698975
0.004352759104222059, 0.7309869527816772, 0.0, 0.0, 0.0, 0.0, 5.006715297698975
0.0048310039564967155, 0.7237215638160706, 0.0, 0.0, 0.0, 0.0, 5.006715297698975
0.003788566682487726, 0.7442350387573242, 0.0, 0.0, 0.0, 0.0, 5.006715297698975
0.0045673903077840805, 0.7378213405609131, 0.0, 0.0, 0.0, 0.0, 5.006715297698975
0.003942349925637245, 0.7253301739692688, 0.0, 0.0, 0.0, 0.0, 5.006715297698975
0.007549445144832134, 0.7127993106842041, 0.0, 0.0, 0.0, 0.0, 5.006715297698975
0.004138678312301636, 0.7296993136405945, 0.0, 0.0, 0.0, 0.0, 5.006715297698975
0.00410197488963604, 0.7247327566146851, 0.0, 0.0, 0.0, 0.0, 5.006715297698975
0.005319149233400822, 0.7250207662582397, 0.0, 0.0, 0.0, 0.0, 5.006715297698975
0.0031441894825547934, 0.743465781211853, 0.0, 0.0, 0.0, 0.0, 5.006715297698975
0.005186764989048243, 0.7232508063316345, 0.0, 0.0, 0.0, 0.0, 5.006715297698975
